Evansella clarkii
Ewingella americana
Exiguobacterium aestuarii
Exiguobacterium aurantiacum
Exiguobacterium aurantiacum_A
Exiguobacterium marinum
Exiguobacterium mexicanum
Exiguobacterium profundum_A
Exiguobacterium_A indicum
Exiguobacterium_A oxidotolerans
Exiguobacterium_A sibiricum
Extensimonas vulgaris
Extibacter hylemonae
Extibacter muris
Ezakiella coagulans
Fabibacter pacificus
Facklamia lactis
Facklamia miroungae
Faecalibacillus faecis
Faecalibacillus intestinalis
Faecalibacillus spiroforme_A
Faecalibacterium avium
Faecalibacterium duncaniae
Faecalibacterium prausnitzii
Faecalibaculum rodentium
Faecalicoccus pleomorphus
Faecalimonas phoceensis
Faecalimonas umbilicata
Falseniella ignava
Falsiroseomonas frigidaquae
Falsiruegeria mediterranea
Fastidiosibacter lacustris
Fenollaria massiliensis
Fermentimonas massiliensis
Ferrimonas balearica
Ferrimonas kyonanensis
Ferrimonas marina
Fervidobacterium changbaicum
Fervidobacterium nodosum
Fervidobacterium pennivorans
Fibrella algicola
Fictibacillus barbaricus
Fictibacillus nanhaiensis_A
Fictibacillus phosphorivorans_A
Fictibacillus phosphorivorans_C
Fictibacillus_C enclensis
Filimonas lacunae
Filomicrobium insigne
Fischerella muscicola
Fischerella thermalis
Flammeovirga kamogawensis
Flammeovirga yaeyamensis
Flaviflexus equikiangi
Flavimobilis marinus
Flavimobilis rhizosphaerae
Flavobacterium akiainvivens
Flavobacterium anhuiense
Flavobacterium aquatile
Flavobacterium aquidurense
Flavobacterium araucananum
Flavobacterium arcticum
Flavobacterium bernardetii
Flavobacterium bizetiae
Flavobacterium branchiophilum
Flavobacterium cheniae
Flavobacterium chilense
Flavobacterium circumlabens
Flavobacterium columnare
Flavobacterium commune
Flavobacterium endophyticum
Flavobacterium flabelliforme
Flavobacterium flevense
Flavobacterium frigidimaris
Flavobacterium fryxellicola
Flavobacterium gawalongense
Flavobacterium geliluteum
Flavobacterium gilvum
Flavobacterium glaciei
Flavobacterium glycines
Flavobacterium granuli
Flavobacterium haoranii
Flavobacterium hibernum
Flavobacterium hiemivividum
Flavobacterium hydatis
Flavobacterium johnsoniae
Flavobacterium limi
Flavobacterium lindanitolerans
Flavobacterium muglaense
Flavobacterium noncentrifugens
Flavobacterium oncorhynchi
Flavobacterium panici
Flavobacterium pectinovorum
Flavobacterium petrolei
Flavobacterium piscis
Flavobacterium pokkalii
Flavobacterium ranwuense
Flavobacterium reichenbachii
Flavobacterium resistens
Flavobacterium saliperosum
Flavobacterium salmonis
Flavobacterium sediminilitoris
Flavobacterium sediminis
Flavobacterium succinicans
Flavobacterium tiangeerense
Flavobacterium tructae
Flavobacterium turcicum
Flavobacterium xanthum
Flavonifractor avicola
Flexivirga endophytica
Floricoccus penangensis
Fluviibacter phosphoraccumulans
Formosa algae
Fournierella massiliensis
Francisella halioticida
Francisella hispaniensis
Francisella opportunistica
Francisella salimarina
Francisella_A adeliensis
Frankia alni
Frankia casuarinae
Frankia coriariae
Frankia irregularis
Frankia nodulisporulans
Frankia saprophytica
Frankia torreyi
Frateuria_A terrea
Frigidibacter albus
Frigoribacterium endophyticum
Frischella perrara
Frisingicoccus caecimuris
Fructobacillus pseudoficulneus
Fructobacillus tropaeoli
Fukatsuia symbiotica
Fulvimonas soli
Fundicoccus ignavus
Furfurilactobacillus siliginis
Fuscovulum blasticum
Fusicatenibacter saccharivorans
Fusobacterium pseudoperiodonticum
Fusobacterium_A mortiferum
Fusobacterium_A varium
Galbibacter mesophilus
Gallaecimonas pentaromativorans
Gallibacterium salpingitidis
Gelidibacter algens
Gelidibacter japonicus
Gemella haemolysans
Gemella haemolysans_A
Gemella massiliensis
Gemella morbillorum
Gemmiger formicilis
Gemmiger variabilis
Gemmiger_A avium
Gemmobacter aquaticus
Gemmobacter caeni
Gemmobacter fulvus
Geoalkalibacter ferrihydriticus
Geobacillus icigianus
Geobacillus subterraneus
Geobacter anodireducens
Geodermatophilus sabuli
Geomicrobium_A sediminis
Geomonas diazotrophica
Geomonas edaphica
Geomonas paludis
Geomonas pelophila
Geomonas subterranea
Georgenia subflava
Georgenia thermotolerans
Georgenia yuyongxinii
Georgenia_A faecalis
Geotoga petraea
Gibbsiella quercinecans
Giesbergeria metamorpha
Gilliamella apicola
Gilliamella apicola_A
Gilliamella apicola_C
Gilliamella apicola_N
Gilliamella apis
Gilliamella apis_A
Gilliamella bombi
Gilliamella bombi subspecies 1
Gilliamella bombi subspecies 2
Gillisia flava
Gimesia chilikensis
Gimesia maris
Glaciecola punicea
Glaciimonas immobilis
Glaesserella australis
Gleimia europaea_A
Globicatella sanguinis
Gloeocapsopsis dulcis
Glutamicibacter ardleyensis
Glutamicibacter arilaitensis
Glutamicibacter creatinolyticus
Glutamicibacter halophytocola
Glutamicibacter mishrai
Glutamicibacter nicotianae
Glutamicibacter protophormiae
Glutamicibacter soli
Glycocaulis alkaliphilus
Gordonia amarae
Gordonia araii
Gordonia bronchialis
Gordonia desulfuricans
Gordonia hydrophobica
Gordonia malaquae
Gordonia otitidis
Gordonia paraffinivorans
Gordonia rubripertincta
Gordonia sputi
Gordonia zhaorongruii
Gordonibacter massiliensis
Gordonibacter urolithinfaciens
Gottfriedia acidiceleris
Gottfriedia luciferensis_B
Gottfriedia solisilvae
Gracilibacillus lacisalsi
Gracilibacillus salitolerans
Gracilibacillus timonensis
Gramella echinicola
Gramella flava
Gramella forsetii
Granulicatella adiacens
Gulbenkiania mobilis
Gulosibacter hominis
Guyparkeria hydrothermalis
Haematobacter massiliensis
Haematobacter missouriensis
Haematospirillum jordaniae
Haemophilus quentini
Haemophilus seminalis
Haemophilus_B ducreyi
Haemophilus_D pittmaniae
Halalkalibacter krulwichiae
Halalkalibacterium halodurans
Halanaerobium congolense
Halanaerobium kushneri
Halanaerobium saccharolyticum_A
Halanaerobium saccharolyticum_B
Halarcobacter anaerophilus
Halarcobacter bivalviorum
Halarcobacter ebronensis
Halioglobus japonicus
Halioglobus lutimaris
Hallerella intestinalis
Haloactinopolyspora alba
Halobacillus halophilus
Halobacillus karajensis
Halobacillus kuroshimensis
Halobacillus litoralis_B
Halobacillus salinus
Halobacillus_A andaensis
Halobacteriovorax marinus
Halolactibacillus alkaliphilus
Halolactibacillus halophilus
Halolactibacillus miurensis
Halomonas alimentaria
Halomonas alkaliphila
Halomonas alkalisoli
Halomonas aquamarina
Halomonas boliviensis
Halomonas campaniensis
Halomonas caseinilytica
Halomonas chromatireducens
Halomonas desiderata
Halomonas elongata
Halomonas fontilapidosi
Halomonas glaciei
Halomonas halophila
Halomonas hamiltonii
Halomonas heilongjiangensis
Halomonas litopenaei
Halomonas litopenaei_A
Halomonas neptunia
Halomonas piezotolerans
Halomonas populi
Halomonas profundi
Halomonas smyrnensis
Halomonas subterranea
Halomonas sulfidoxydans
Halomonas titanicae
Halomonas urumqiensis
Halomonas ventosae
Halomonas ventosae_B
Halomonas venusta
Halomonas_F pacifica
Halopolyspora algeriensis
Halopseudomonas abyssi
Halopseudomonas aestusnigri
Halopseudomonas bauzanensis
Halopseudomonas neustonica
Halopseudomonas oceani
Halopseudomonas pachastrellae
Halopseudomonas phragmitis
Halopseudomonas profundi
Halorhodospira halochloris
Halorhodospira halophila
Halorhodospira halophila_A
Halospina utahensis_B
Halothiobacillus neapolitanus
Hanstruepera ponticola
Haploplasma axanthum
Haploplasma modicum
Harryflintia acetispora
Hassallia hofmanni
Helcobacillus massiliensis
Helicobacter acinonychis
Helicobacter cetorum_B
Helicobacter_A aurati
Helicobacter_A muridarum
Helicobacter_A saguini
Helicobacter_B canis
Helicobacter_B fennelliae
Helicobacter_B macacae
Helicobacter_C hepaticus
Helicobacter_C marmotae
Helicobacter_D apodemus
Helicobacter_D winghamensis
Helicobacter_E felis
Helicobacter_E salomonis
Helicobacter_G cholecystus
Helicobacter_G kayseriensis
Helicobacter_G pametensis
Helicobacter_H anatolicus
Helicobacter_H mustelae
Heliomarina baculiformis
Heliomicrobium gestii
Henriciella mobilis
Henriciella pelagia
Herbaspirillum frisingense
Herbaspirillum huttiense
Herbaspirillum robiniae
Herbiconiux flava
Herbidospora solisilvae
Herbivorax saccincola
Herminiimonas contaminans
Heyndrickxia oleronia
Heyndrickxia sporothermodurans
Hoeflea alexandrii
Holdemanella biformis
Holdemanella porci_A
Holdemania filiformis
Holdemania massiliensis
Hominisplanchenecus faecis
Homoserinimonas hongtaonis
Hoyosella altamirensis
Hoyosella rhizosphaerae
Hungateiclostridium mesophilum
Hydrogeniiclostridium mannosilyticum
Hydrogenoanaerobacterium saccharovorans
Hydrogenophaga borbori
Hydrogenophaga crassostreae
Hydrogenophaga pseudoflava
Hydrogenophilus thermoluteolus
Hydrotalea flava
Hymenobacter armeniacus
Hymenobacter jejuensis
Hymenobacter latericoloratus
Hymenobacter negativus_A
Hymenobacter profundi
Hymenobacter qilianensis
Hymenobacter radiodurans
Hymenobacter telluris
Hyphomicrobium_A sulfonivorans
Hyphomicrobium_B denitrificans
Hyphomonas neptunia
Hyphomonas pacifica
Hyphomonas polymorpha
Ideonella dechloratans
Idiomarina abyssalis
Idiomarina aquatica
Idiomarina fontislapidosi
Idiomarina loihiensis
Idiomarina zobellii
Ignatzschineria cameli
Ileibacterium valens
Inhella inkyongensis
Intestinibacter bartlettii
Intestinimonas massiliensis
Intrasporangium calvum
Iocasia fonsfrigidae
Iodidimonas muriae
Iodobacter fluviatilis
Isoptericola halotolerans_A
Isoptericola variabilis_A
Janibacter hoylei
Janibacter indicus
Janibacter terrae
Jannaschia aquimarina
Jannaschia rubra
Jejuia pacifica
Jeotgalibaca arthritidis
Jeotgalicoccus aerolatus
Jeotgalicoccus coquinae
Jeotgalicoccus marinus
Jeotgalicoccus nanhaiensis
Jiangella alba
Jiangella alkaliphila
Kaistella antarctica
Kaistella daneshvariae
Kaistella faecale
Kaistella haifensis
Kaistella jeonii
Kaistella koreensis
Kaistella soli
Kamptonema formosum
Keratinibaculum paraultunense
Kerstersia gyiorum
Khoudiadiopia massiliensis
Kibdelosporangium phytohabitans
Kiloniella majae
Kineococcus radiotolerans
Kineosphaera limosa
Kineothrix alysoides
Kingella_A denitrificans
Kingella_B oralis
Kitasatospora cineracea
Kitasatospora griseola
Klebsiella huaxiensis
Klebsiella quasipneumoniae
Klebsiella terrigena
Klenkia taihuensis
Kluyvera ascorbata
Knoellia flava
Kocuria carniphila
Kocuria flava
Kocuria marina
Kocuria rosea
Kocuria salsicia
Kocuria soli
Kocuria subflava
Kocuria turfanensis
Kocuria varians
Komagataeibacter diospyri
Komagataeibacter medellinensis
Komagataeibacter nataicola
Komagataeibacter rhaeticus
Komagataeibacter saccharivorans
Kordiimonas lacus
Kosmotoga olearia
Kozakia baliensis
Kribbella sandramycini
Kribbella sindirgiensis
Kroppenstedtia eburnea
Kuenenia stuttgartiensis_A
Kurthia gibsonii
Kurthia huakuii
Kurthia intestinigallinarum
Kurthia sibirica
Kurthia zopfii
Kushneria marisflavi
Kushneria phosphatilytica
Kyrpidia spormannii
Labedella gwakjiensis
Labilibaculum euxinus
Labrys okinawensis
Laceyella sediminis
Lachnoanaerobaculum orale
Lachnoanaerobaculum umeaense
Lachnoclostridium_B monacensis
Lachnospira eligens_A
Lachnospira rogosae
Lachnotalea glycerini
Lacimicrobium alkaliphilum
Lacinutrix venerupis
Lacrimispora celerecrescens
Lacrimispora celerecrescens_B
Lacrimispora indolis
Lacrimispora sphenoides
Lacticaseibacillus hegangensis
Lacticaseibacillus manihotivorans
Lacticaseibacillus suibinensis
Lactobacillus apis
Lactobacillus bombicola
Lactobacillus helsingborgensis
Lactobacillus intestinalis
Lactobacillus kullabergensis
Lactobacillus melliventris
Lactobacillus paragasseri
Lactobacillus xujianguonis
Lactococcus_A carnosus
Lactococcus_A chungangensis
Lactococcus_A laudensis
Lactococcus_A paracarnosus
Lactococcus_A plantarum
Lactococcus_A raffinolactis
Lampropedia animalimorsus
Lampropedia populi
Lampropedia schreckenbergeri
Lancefieldella rimae
Lapidilactobacillus concavus
Laterigemmans baculatus
Lautropia mirabilis
Lawsonibacter asaccharolyticus
Leeuwenhoekiella aestuarii
Leeuwenhoekiella marinoflava
Leeuwenhoekiella palythoae
Leifsonia aquatica
Leifsonia soli
Leifsonia xyli_C
Leifsonia_A flava
Leisingera aquaemixtae
Leisingera caerulea
Leisingera daeponensis
Leisingera daeponensis_A
Lentibacillus cibarius
Lentibacillus subterraneus
Lentilactobacillus dabitei
Lentilactobacillus diolivorans
Lentilactobacillus kefiri
Lentilactobacillus rapi
Lentilactobacillus senioris
Lentilactobacillus sunkii
Lentzea albida
Lentzea albidocapillata
Lentzea atacamensis
Lentzea californiensis
Lentzea jiangxiensis
Leptolyngbya boryana
Leptonema illini
Leptospira kmetyi
Leptospira yasudae
Leptospira_B haakeii
Leptospira_B inadai
Leptospira_B perolatii
Leptospira_B selangorensis
Leptospira_B wolffii
Leptothoe turfae
Leptotrichia massiliensis
Leptotrichia shahii
Leptotrichia trevisanii
Leucobacter aridicollis
Leucobacter luti
Leucobacter luti_A
Leucobacter muris
Leucobacter musarum
Leuconostoc carnosum
Leuconostoc kimchii
Leuconostoc lactis
Leuconostoc rapi
Leuconostoc suionicum
Leuconostoc_B fallax
Levilactobacillus acidifarinae
Levilactobacillus suantsaii
Levilactobacillus tujiorum
Levilactobacillus zymae
Lewinella_A marina
Lichenihabitans psoromatis
Ligaoa zhengdingensis
Ligilactobacillus aviarius_B
Limimaricola hongkongensis
Limimaricola soesokkakensis
Limnobaculum allomyrinae
Limnobaculum xujianqingii
Limnobaculum zhutongyuii
Limnohabitans curvus
Limosilactobacillus coleohominis
Limosilactobacillus frumenti
Limosilactobacillus pontis
Liquorilactobacillus nagelii
Liquorilactobacillus satsumensis
Listeria aquatica
Listeria kieliensis_A
Listeria welshimeri
Listeria_A booriae
Listeria_A grandensis
Listeria_A rocourtiae
Listeria_A weihenstephanensis
Litoribacter ruber
Loigolactobacillus backii
Loigolactobacillus bifermentans
Loktanella salsilacus
Longibaculum muris
Longicatena caecimuris
Longispora fulva
Lonsdalea britannica
Lonsdalea iberica
Lonsdalea populi
Luoshenia tenuis
Luteibacter anthropi
Luteimonas_D chenhongjianii
Luteimonas_D fraxinea
Luteimonas_D terricola
Luteimonas_D yindakuii
Luteococcus japonicus
Lutibacter litoralis
Lutibacter oceani
Lutimaribacter pacificus
Lysinibacillus macroides
Lysinibacillus parviboronicapiens
Lysinibacillus xylanilyticus
Lysobacter enzymogenes
Lysobacter enzymogenes_B
Lysobacter gummosus
Lysobacter tengchongensis
Lysobacter_A helvus
Lysobacter_C avium
Lysobacter_C ciconiae
Lysobacter_C concretionis
Lysobacter_C maris
Lysobacter_F thermophilus
Macellibacteroides fermentans
Macrococcus brunensis
Macrococcus equipercicus
Macrococcus hajekii
Macrococcus_B armenti
Macrococcus_B bohemicus
Macrococcus_B canis
Macrococcus_B caseolyticus
Macrococcus_B goetzii
Magnetospirillum gryphiswaldense
Magnetospirillum moscoviense
Malaciobacter halophilus
Malaciobacter marinus
Malaciobacter molluscorum
Malaciobacter mytili
Malacoplasma penetrans
Malikia spinosa
Mameliella alba
Mammaliicoccus fleurettii
Mammaliicoccus lentus
Mammaliicoccus stepanovicii
Mammaliicoccus vitulinus
Mangrovibacter plantisponsor
Mangrovimonas yunxiaonensis
Mangrovimonas_A xylaniphaga
Mannheimia granulomatis
Margalitia camelliae
Margalitia shackletonii
Maribacter cobaltidurans
Maribacter dokdonensis
Maribacter hydrothermalis
Maribacter litoralis
Maribacter stanieri
Maribacter_A polysiphoniae
Maricaulis maris
Marichromatium gracile
Marihabitans melonis
Mariniblastus fucicola
Marinicauda algicola
Marinicauda pacifica
Marinicella litoralis
Marinilactibacillus piezotolerans
Marinilactibacillus psychrotolerans
Marinimicrobium koreense
Mariniradius saccharolyticus
Marinisubtilis indicus
Marinitoga piezophila
Marinobacter adhaerens
Marinobacter alexandrii
Marinobacter aromaticivorans
Marinobacter confluentis
Marinobacter daqiaonensis
Marinobacter halophilus
Marinobacter orientalis
Marinobacter persicus
Marinobacter psychrophilus
Marinobacter salarius
Marinobacter salsuginis
Marinobacter shengliensis
Marinobacter vinifirmus
Marinobacter xestospongiae
Marinobacter_A bohaiensis
Marinobacter_A mangrovi
Marinobacterium georgiense
Marinobacterium stanieri
Marinococcus halophilus
Marinomonas aquimarina
Marinomonas arctica
Marinomonas communis
Marinomonas foliarum
Marinomonas gallaica
Marinomonas lutimaris
Marinomonas polaris
Marinomonas primoryensis
Marinomonas profundi
Marinomonas rhizomae
Marinomonas spartinae
Marinovum algicola
Maritalea myrionectae
Maritimibacter alkaliphilus
Marivita cryptomonadis
Marivita geojedonensis
Marivivens geojensis
Marortus luteolus
Martelella mediterranea
Marvinbryantia formatexigens
Massilicoli timonensis
Massiliimalia timonensis
Massilimicrobiota merdigallinarum
Massilioclostridium coli
Mediterranea avicola
Mediterranea massiliensis
Mediterranea pullorum
Mediterraneibacter catenae
Mediterraneibacter faecis
Mediterraneibacter faecis subspecies 1
Mediterraneibacter faecis subspecies 2
Mediterraneibacter faecis subspecies 3
Mediterraneibacter faecis subspecies 4
Mediterraneibacter faecis subspecies 5
Mediterraneibacter faecis subspecies 6
Mediterraneibacter faecis subspecies 7
Mediterraneibacter massiliensis
Mediterraneibacter torques
Mediterraneibacter_A butyricigenes
Megamonas funiformis
Megamonas hypermegale
Megasphaera cerevisiae
Megasphaera hutchinsoni
Megasphaera lornae
Megasphaera massiliensis
Megasphaera stantonii
Meinhardsimonia xiamenensis
Meiothermus granaticius
Meiothermus taiwanensis
Melaminivora_A jejuensis
Merdivivens faecigallinarum
Meridianimaribacter flavus
Meridianimarinicoccus aquatilis
Mesobacillus boroniphilus
Mesobacillus jeotgali
Mesobacillus oceanisediminis_A
Mesobacillus selenatarsenatis_A
Mesobacillus subterraneus_B
Mesoflavibacter profundi
Mesoflavibacter zeaxanthinifaciens
Mesomycoplasma dispar
Mesomycoplasma ovipneumoniae
Mesomycoplasma ovipneumoniae_A
Mesomycoplasma_A molare
Mesonia mobilis
Mesoplasma chauliocola
Mesoplasma coleopterae
Mesoplasma melaleucae
Mesorhizobium amorphae_B
Mesorhizobium australicum
Mesorhizobium caraganae
Mesorhizobium composti
Mesorhizobium defluvii
Mesorhizobium erdmanii
Mesorhizobium helmanticense
Mesorhizobium japonicum
Mesorhizobium loti_B
Mesorhizobium loti_C
Mesorhizobium loti_D
Mesorhizobium lusatiense
Mesorhizobium mediterraneum_A
Mesorhizobium muleiense
Mesorhizobium opportunistum
Mesorhizobium qingshengii
Mesorhizobium terrae
Mesorhizobium_G denitrificans
Mesosutterella multiformis
Mesotoga prima
Metabacillus litoralis_A
Metabacillus litoralis_B
Metabacillus niabensis_A
Metabacillus schmidteae
Metallococcus carri
Metalysinibacillus saudimassiliensis
Metamycoplasma alkalescens
Metamycoplasma arthritidis
Metamycoplasma cloacale
Metamycoplasma phocoeninasale
Metamycoplasma salivarium
Metamycoplasma struthionis
Metamycoplasma zalophi
Metasolibacillus fluoroglycofenilyticus
Methylacidiphilum infernorum
Methylibium petroleiphilum
Methylobacter marinus
Methylobacterium ajmalii
Methylobacterium aminovorans
Methylobacterium brachiatum
Methylobacterium bullatum
Methylobacterium cerastii
Methylobacterium currus
Methylobacterium dankookense
Methylobacterium fujisawaense
Methylobacterium gnaphalii
Methylobacterium haplocladii
Methylobacterium organophilum
Methylobacterium oxalidis
Methylobacterium rhodesianum
Methylobacterium thiocyanatum
Methylobacterium thuringiense
Methylocella tundrae
Methylocystis parvus
Methylocystis rosea
Methylomicrobium agile
Methylomonas koyamae
Methylomonas methanica
Methylomonas methanica_A
Methylophaga muralis
Methylophaga nitratireducenticrescens
Methylophaga pinxianii
Methylophilus methylotrophus
Methylopumilus planktonicus
Methylopumilus universalis
Methylosinus sporium
Methylosinus trichosporium
Methylotuvimicrobium buryatense
Methylovirgula ligni
Methylovorus glucosotrophus
Methylovulum psychrotolerans
Microbacterium aerolatum
Microbacterium algeriense
Microbacterium arborescens
Microbacterium aurum
Microbacterium azadirachtae
Microbacterium binotii
Microbacterium caowuchunii
Microbacterium chocolatum
Microbacterium commune
Microbacterium enclense
Microbacterium enclense_A
Microbacterium endophyticum
Microbacterium esteraromaticum_C
Microbacterium foliorum
Microbacterium ginsengisoli
Microbacterium ginsengiterrae
Microbacterium halimionae
Microbacterium hominis
Microbacterium hydrocarbonoxydans
Microbacterium ihumii
Microbacterium invictum
Microbacterium lacticum
Microbacterium lacus
Microbacterium laevaniformans
Microbacterium luteum
Microbacterium maritypicum
Microbacterium maritypicum_A
Microbacterium oxydans
Microbacterium paraoxydans
Microbacterium phyllosphaerae
Microbacterium profundi
Microbacterium resistens
Microbacterium saccharophilum
Microbacterium sediminis
Microbacterium sorbitolivorans
Microbacterium terrae
Microbacterium ulmi
Microbacterium ureisolvens
Microbacterium ureisolvens_A
Microbacterium wangchenii
Microbacterium yannicii
Microbacterium_A agarici
Microbacterium_A chengjingii
Microbacterium_A fandaimingii
Microbispora aerata
Microbispora bryophytorum
Microbispora hainanensis
Microbispora rosea
Microbispora siamensis
Microbispora triticiradicis
Microbulbifer agarilyticus_C
Microbulbifer celer
Microbulbifer elongatus
Microbulbifer harenosus
Microbulbifer hydrolyticus
Microbulbifer thermotolerans
Microcella putealis
Micrococcus lylae
Micromonospora aurantiaca
Micromonospora aurantiaca subspecies 1
Micromonospora chaiyaphumensis
Micromonospora chalcea
Micromonospora chersina
Micromonospora craniellae
Micromonospora echinospora
Micromonospora endophytica
Micromonospora haikouensis
Micromonospora inyonensis
Micromonospora noduli
Micromonospora parva
Micromonospora phaseoli
Micromonospora profundi
Micromonospora purpureochromogenes
Micromonospora rifamycinica
Micromonospora sediminicola
Micromonospora wenchangensis
Micromonospora yangpuensis
Micromonospora zamorensis
Microvirga arsenatis
Microvirga flocculans
Microvirgula aerodenitrificans
Miniimonas arenae
Minwuia thermotolerans
Mitsuokella jalaludinii
Mitsuokella multacida
Mixta alhagi
Mixta calida
Mobilitalea hemicellulosilytica
Modestobacter marinus
Modestobacter muralis
Modestobacter_A deserti
Modicisalibacter tunisiensis
Modicisalibacter xianhensis
Modicisalibacter zincidurans
Mogibacterium timidum
Moorena producens
Moraxella caprae
Moraxella cuniculi
Moraxella lacunata
Moraxella nonliquefaciens
Moraxella ovis
Moraxella porci
Moraxella_A atlantae
Moritella viscosa
Mucilaginibacter achroorhodeus
Mucilaginibacter gossypii
Mucilaginibacter gotjawali
Mucilaginibacter lappiensis
Mucilaginibacter phyllosphaerae
Mucilaginibacter polytrichastri
Mucilaginibacter rubeus
Mucispirillum schaedleri
Muribacter muris
Muribaculum gordoncarteri
Muribaculum intestinale
Muricauda chongwuensis
Muricauda oceani
Muricauda olearia
Muricauda taeanensis
Muricauda zhangzhouensis
Muricomes contortus_B
Muricomes fissicatena_A
Muricomes oroticus
Muriiphilus fusiformis
Murimonas intestini
Musicola paradisiaca
Mycetocola_A manganoxydans
Mycetocola_A zhadangensis
Mycetocola_A zhujimingii
Mycetocola_B reblochoni
Mycetohabitans endofungorum
Mycetohabitans rhizoxinica
Mycobacterium agri
Mycobacterium algericum
Mycobacterium alsense
Mycobacterium arupense
Mycobacterium asiaticum
Mycobacterium aubagnense
Mycobacterium aurum
Mycobacterium austroafricanum
Mycobacterium baixiangningiae
Mycobacterium boenickei
Mycobacterium branderi
Mycobacterium brisbanense
Mycobacterium brumae
Mycobacterium canariasense
Mycobacterium celatum
Mycobacterium celeriflavum
Mycobacterium chelonae
Mycobacterium chitae
Mycobacterium confluentis
Mycobacterium conspicuum
Mycobacterium cosmeticum
Mycobacterium diernhoferi
Mycobacterium doricum
Mycobacterium elephantis
Mycobacterium europaeum_A
Mycobacterium fallax
Mycobacterium fluoranthenivorans
Mycobacterium fragae
Mycobacterium grossiae
Mycobacterium heckeshornense
Mycobacterium heraklionense_B
Mycobacterium hiberniae
Mycobacterium holsaticum
Mycobacterium insubricum
Mycobacterium iranicum
Mycobacterium koreense
Mycobacterium kumamotonense
Mycobacterium lehmannii
Mycobacterium litorale
Mycobacterium llatzerense
Mycobacterium mageritense
Mycobacterium mengxianglii
Mycobacterium minnesotense
Mycobacterium monacense
Mycobacterium moriokaense
Mycobacterium mucogenicum_B
Mycobacterium nonchromogenicum
Mycobacterium noviomagense
Mycobacterium novocastrense
Mycobacterium paragordonae
Mycobacterium parascrofulaceum
Mycobacterium paraseoulense
Mycobacterium peregrinum
Mycobacterium persicum
Mycobacterium porcinum
Mycobacterium poriferae
Mycobacterium psychrotolerans
Mycobacterium riyadhense
Mycobacterium salmoniphilum
Mycobacterium saopaulense
Mycobacterium senuense
Mycobacterium septicum
Mycobacterium shimoidei
Mycobacterium shinjukuense
Mycobacterium sinense_A
Mycobacterium sinense_B
Mycobacterium syngnathidarum
Mycobacterium talmoniae
Mycobacterium terrae
Mycobacterium tokaiense
Mycobacterium virginiense
Mycobacterium wolinskyi
Mycobacterium xenopi
Mycoplasmopsis agalactiae
Mycoplasmopsis bovigenitalium
Mycoplasmopsis gallinarum
Mycoplasmopsis miroungigenitalium
Mycoplasmopsis tauri
Mycoplasmopsis_A anatis
Mycoplasmopsis_A anserisalpingitidis
Mycoplasmopsis_A bovirhinis
Mycoplasmopsis_A citelli
Mycoplasmopsis_A columboralis
Mycoplasmopsis_A felis
Mycoplasmopsis_A glycophila
Mycoplasmopsis_A pullorum
Mycoplasmopsis_B agassizii
Mycoplasmopsis_B pulmonis
Mycoplasmopsis_B testudinea
Myxococcus fulvus
Myxococcus llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogochensis
Myxococcus macrosporus
Nannocystis exedens
Natronoflexus saponilacus
Negativicoccus succinicivorans
Neiella marina
Neoasaia chiangmaiensis
Neobacillus drentensis
Neobacillus jeddahensis
Neobacillus mesonae
Neobacillus novalis
Neobacillus soli
Neobacillus thermocopriae
Neoehrlichia mikurensis
Neomicrococcus aestuarii
Neorhizobium cellulosilyticum
Neorhizobium huautlense
Neorhizobium petrolearium
Neorhizobium soli
Neorhizobium wenxiniae
Neorickettsia findlayensis
Neptunomonas antarctica
Neptunomonas concharum
Neptunomonas marina
Neptunomonas phycophila
Neptunomonas qingdaonensis
Nereida ignava
Nesterenkonia alkaliphila
Nesterenkonia aurantiaca
Nesterenkonia massiliensis
Nesterenkonia sandarakina
Niastella koreensis
Niastella yeongjuensis
Nitratireductor aquimarinus
Nitratireductor indicus
Nitratiruptor tergarcus
Nitrincola alkalisediminis
Nitrobacter winogradskyi_A
Nitrogeniibacter aestuarii
Nitrogeniibacter halophilus
Nitrosomonas aestuarii
Nitrosomonas communis
Nitrosomonas cryotolerans
Nitrosomonas europaea
Nitrosomonas eutropha
Nitrosomonas nitrosa
Nitrosomonas oligotropha_A
Nitrosomonas ureae
Nitrosospira briensis
Nitrosospira briensis_A
Nitrosospira multiformis
Nitrosospira multiformis_D
Nitrosospira multiformis_E
Nitrospirillum amazonense
Niveibacterium microcysteis
Niveibacterium umoris
Niveispirillum cyanobacteriorum
Nocardia abscessus
Nocardia africana
Nocardia alba
Nocardia amikacinitolerans
Nocardia aobensis
Nocardia asteroides
Nocardia beijingensis
Nocardia caishijiensis
Nocardia cyriacigeorgica
Nocardia donostiensis
Nocardia flavorosea
Nocardia gamkensis
Nocardia huaxiensis
Nocardia ignorata
Nocardia jiangxiensis
Nocardia mexicana
Nocardia nova
Nocardia pseudobrasiliensis
Nocardia puris
Nocardia salmonicida
Nocardia speluncae
Nocardia suismassiliense
Nocardia terpenica
Nocardia transvalensis
Nocardia uniformis
Nocardia vermiculata
Nocardia veterana
Nocardia yamanashiensis
Nocardioides albus
Nocardioides allogilvus
Nocardioides alpinus
Nocardioides aromaticivorans
